timestamp,rule,column,investment_id,before,after,note
2026-04-12T17:27:33.003545,R1_numeric_null,monthly_oct_2026,408501,nan,0,null/junk → 0
2026-04-12T17:27:33.003555,R1_numeric_null,monthly_oct_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:33.003562,R1_numeric_null,monthly_oct_2026,408503,nan,0,null/junk → 0
2026-04-12T17:27:33.003568,R1_numeric_null,monthly_oct_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:33.003575,R1_numeric_null,monthly_oct_2026,408521,nan,0,null/junk → 0
2026-04-12T17:27:33.011518,R1_numeric_null,monthly_nov_2026,408501,nan,0,null/junk → 0
2026-04-12T17:27:33.011533,R1_numeric_null,monthly_nov_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:33.011540,R1_numeric_null,monthly_nov_2026,408503,nan,0,null/junk → 0
2026-04-12T17:27:33.011546,R1_numeric_null,monthly_nov_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:33.011552,R1_numeric_null,monthly_nov_2026,408521,nan,0,null/junk → 0
2026-04-12T17:27:33.019539,R1_numeric_null,monthly_dec_2026,408501,nan,0,null/junk → 0
2026-04-12T17:27:33.019549,R1_numeric_null,monthly_dec_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:33.019555,R1_numeric_null,monthly_dec_2026,408503,nan,0,null/junk → 0
2026-04-12T17:27:33.019562,R1_numeric_null,monthly_dec_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:33.019568,R1_numeric_null,monthly_dec_2026,408521,nan,0,null/junk → 0
2026-04-12T17:27:33.028172,R1_numeric_null,monthly_jan_2027,408501,nan,0,null/junk → 0
2026-04-12T17:27:33.028195,R1_numeric_null,monthly_jan_2027,408502,nan,0,null/junk → 0
2026-04-12T17:27:33.028203,R1_numeric_null,monthly_jan_2027,408503,nan,0,null/junk → 0
2026-04-12T17:27:33.028209,R1_numeric_null,monthly_jan_2027,408520,nan,0,null/junk → 0
2026-04-12T17:27:33.028215,R1_numeric_null,monthly_jan_2027,408521,nan,0,null/junk → 0
2026-04-12T17:27:33.036309,R1_numeric_null,monthly_feb_2027,408501,nan,0,null/junk → 0
2026-04-12T17:27:33.036319,R1_numeric_null,monthly_feb_2027,408502,nan,0,null/junk → 0
2026-04-12T17:27:33.036326,R1_numeric_null,monthly_feb_2027,408503,nan,0,null/junk → 0
2026-04-12T17:27:33.036332,R1_numeric_null,monthly_feb_2027,408520,nan,0,null/junk → 0
2026-04-12T17:27:33.036338,R1_numeric_null,monthly_feb_2027,408521,nan,0,null/junk → 0
2026-04-12T17:27:33.043689,R1_numeric_null,monthly_mar_2027,408502,nan,0,null/junk → 0
2026-04-12T17:27:33.043700,R1_numeric_null,monthly_mar_2027,408520,nan,0,null/junk → 0
2026-04-12T17:27:33.043707,R1_numeric_null,monthly_mar_2027,408522,nan,0,null/junk → 0
2026-04-12T17:27:33.043714,R1_numeric_null,monthly_mar_2027,408523,nan,0,null/junk → 0
2026-04-12T17:27:33.043720,R1_numeric_null,monthly_mar_2027,408471,nan,0,null/junk → 0
2026-04-12T17:27:33.055035,R1_numeric_null,budget_q1_2026,130003,nan,0,null/junk → 0
2026-04-12T17:27:33.068697,R1_numeric_null,budget_fy_2627,870016,nan,0,null/junk → 0
2026-04-12T17:27:33.068710,R1_numeric_null,budget_fy_2627,408439,nan,0,null/junk → 0
2026-04-12T17:27:33.068717,R1_numeric_null,budget_fy_2627,408436,nan,0,null/junk → 0
2026-04-12T17:27:33.068724,R1_numeric_null,budget_fy_2627,124029,nan,0,null/junk → 0
2026-04-12T17:27:33.068731,R1_numeric_null,budget_fy_2627,412004,nan,0,null/junk → 0
2026-04-12T17:27:33.074980,R1_numeric_null,plan_fy_2728,408502,nan,0,null/junk → 0
2026-04-12T17:27:33.074992,R1_numeric_null,plan_fy_2728,408520,nan,0,null/junk → 0
2026-04-12T17:27:33.074999,R1_numeric_null,plan_fy_2728,408522,nan,0,null/junk → 0
2026-04-12T17:27:33.075005,R1_numeric_null,plan_fy_2728,408523,nan,0,null/junk → 0
2026-04-12T17:27:33.075011,R1_numeric_null,plan_fy_2728,408469,nan,0,null/junk → 0
2026-04-12T17:27:33.080848,R1_numeric_null,plan_fy_2829,408502,nan,0,null/junk → 0
2026-04-12T17:27:33.080857,R1_numeric_null,plan_fy_2829,408520,nan,0,null/junk → 0
2026-04-12T17:27:33.080864,R1_numeric_null,plan_fy_2829,408522,nan,0,null/junk → 0
2026-04-12T17:27:33.080870,R1_numeric_null,plan_fy_2829,408523,nan,0,null/junk → 0
2026-04-12T17:27:33.080876,R1_numeric_null,plan_fy_2829,408469,nan,0,null/junk → 0
2026-04-12T17:27:33.086820,R1_numeric_null,plan_fy_2930,408502,nan,0,null/junk → 0
2026-04-12T17:27:33.086833,R1_numeric_null,plan_fy_2930,408520,nan,0,null/junk → 0
2026-04-12T17:27:33.086839,R1_numeric_null,plan_fy_2930,408522,nan,0,null/junk → 0
2026-04-12T17:27:33.086846,R1_numeric_null,plan_fy_2930,408523,nan,0,null/junk → 0
2026-04-12T17:27:33.086852,R1_numeric_null,plan_fy_2930,408469,nan,0,null/junk → 0
2026-04-12T17:27:33.124296,R1_numeric_null,bms_oct_2025,101030,nan,0,null/junk → 0
2026-04-12T17:27:33.124305,R1_numeric_null,bms_oct_2025,411006,nan,0,null/junk → 0
2026-04-12T17:27:33.124312,R1_numeric_null,bms_oct_2025,101043,nan,0,null/junk → 0
2026-04-12T17:27:33.124318,R1_numeric_null,bms_oct_2025,408477,nan,0,null/junk → 0
2026-04-12T17:27:33.124325,R1_numeric_null,bms_oct_2025,111047,nan,0,null/junk → 0
2026-04-12T17:27:33.155717,R2_categorical_null,cost_center_responsible,408501,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.155730,R2_categorical_null,cost_center_responsible,408502,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.155738,R2_categorical_null,cost_center_responsible,408503,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.155745,R2_categorical_null,cost_center_responsible,408521,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.155751,R2_categorical_null,cost_center_responsible,408523,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.159946,R2_categorical_null,investment_description,105028,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.159955,R2_categorical_null,investment_description,1,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.159962,R2_categorical_null,investment_description,2,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.159969,R2_categorical_null,investment_description,13,nan,Unknown,null/junk → Unknown
2026-04-12T17:27:33.159976,R2_categorical_null,investment_description,35,nan,Unknown,null/junk → Unknown
